,index,Google Name,Latitude,Longitude,Google Rating,Yelp Name,Yelp Rating,Yelp Review Count,Average Rating
2521,2521,Brauerei Schmucker Zum Felsenkeller,49.5649666,8.9775961,4.5,,,,
2522,2522,Frankfurter Brauhaus,52.3647122,14.530693,4.3,,,,
2523,2523,Kirkstall Brewery,53.8149641,-1.609128,0,,,,
2524,2524,Loomis Basin Brewing Co,38.831958,-121.190555,4.7,,,,
2525,2525,Straub Brewery Inc,41.42762,-78.552915,4.9,,,,
2527,2527,Nottingham Brewery Ltd,52.95832739999999,-1.1804005,4.9,,,,
2528,2528,Happy Goblin Brewery,-33.6427287,151.1340541,5,,,,
2529,2529,Berentsens Brygghus AS,58.4579833,6.004027799999999,4.6,,,,
2530,2530,Socorro Springs Restaurant,34.0700433,-106.8925766,3.9,,,,
2531,2531,Turks Head Brewery,21.7780672,-72.2476595,4.8,,,,
2532,2532,De Leite Bruwery,51.101703,3.2199812,5,,,,
2533,2533,Yates Brewery,50.6709038,-1.2108177,0,,,,
2534,2534,Rescue Brewing Company,34.0956226,-117.6487538,4.7,,,,
2535,2535,Steamworks Brewing Company,37.2723248,-107.8799998,4.5,,,,
2536,2536,Allagash Brewing Company,43.7031477,-70.3176931,4.8,,,,
2537,2537,Golden Bear Brewing Company,-41.255985,173.1015975,4.2,,,,
2538,2538,Brasserie d'Uberach,48.8505368,7.640284499999999,4.3,,,,
2539,2539,Atlantic Brewing Company,44.3997539,-68.3336473,4.5,,,,
2541,2541,River City Brewing Company,30.3199851,-81.6610987,3.7,,,,
2542,2542,The Durham Brewery Ltd,54.737248,-1.531799,4.9,,,,
2543,2543,Twisted Pine Brewing Co,40.02076599999999,-105.251073,4.4,,,,
2544,2544,Dexter Brewhouse,47.6269395,-122.342597,4.1,,,,
2546,2546,Three Mile Brewing Co.,38.5446254,-121.7395781,4.7,,,,
2551,2551,Back Road Brewery,41.611426,-86.72734450000002,4.6,,,,
2553,2553,COAST Brewing Company,32.8735877,-79.9720038,4.7,,,,
2554,2554,Union Barrel Works,40.211985,-76.12344399999999,4,,,,
2557,2557,Northwoods Brewpub,44.58105130000001,-91.2274355,3.6,,,,
2558,2558,LoverBeer di Valter Loverier,45.0497861,7.8807411,4.8,,,,
2560,2560,Brauerei Hauf e.K.,49.14747999999999,10.42261,3.5,,,,
2561,2561,Rust Belt Brewing Company,41.1019081,-80.65035309999999,3.8,,,,
2562,2562,Pepperwood Bistro Brewery & Catering,43.324239,-79.796821,3.9,,,,
2563,2563,Duquesne Bottling Company,40.316185,-80.0884265,5,,,,
2564,2564,Colbitzer Heide-Brauerei GmbH,52.3165633,11.610561,5,,,,
2566,2566,Prison Brews,38.5687037,-92.1615465,4.3,,,,
2567,2567,Black Hops Brewery,-28.0784976,153.444577,4.9,,,,
2568,2568,Il Forteto Soc.Coop. Agricola,43.9227876,11.5027406,3.9,,,,
2569,2569,The Brewerie at Union Station,42.1208959,-80.08214819999999,4.4,,,,
2574,2574,ShawneeCraft Brewing Company,41.0070012,-75.1109927,4.4,,,,
2575,2575,"Blue Lab Brewing Company, LLC",37.7828337,-79.44336919999999,3.6,,,,
2576,2576,Privatbrauerei Specht,50.6426594,12.9650577,5,,,,
2577,2577,Dent Brewery,54.27562959999999,-2.3927777,5,,,,
2578,2578,Enegren Brewing Company,34.2831012,-118.8706701,4.8,,,,
2580,2580,La Caverna Del Mastro Birraio,37.6229274,15.1461074,4.3,,,,
2582,2582,Cascinazza,45.4172212,8.8852023,0,,,,
2583,2583,Rome City Brewing Co,34.254699,-85.172128,5,,,,
2584,2584,Woodhall's Brewery,52.6112982,-2.5657493,0,,,,
2585,2585,Vancouver Island Brewing,48.4349119,-123.367684,4.4,,,,
2586,2586,Calfkiller Brewing Company,35.9448297,-85.4210332,4.9,,,,
2587,2587,Warwickshire Beer Co Ltd,52.31078189999999,-1.4997118,5,,,,
2588,2588,SKW Brewing Sea Town Pub,44.6494332,-124.0524027,0,,,,
2589,2589,Stone Company Store - Pasadena,34.1417418,-118.1483932,4.8,,,,
2591,2591,Manchester Brewing Company,53.4730144,-2.2173098,5,,,,
2592,2592,Steel Toe Brewing,44.9413609,-93.3412154,4.7,,,,
2594,2594,'98 prodotta da Barchessa di Villa Pola srl,45.717656,12.0146271,4,,,,
2596,2596,Brasserie Michard,45.8331272,1.2558927,4.3,,,,
2597,2597,Brasserie Lacu - Cobit Italia - Ugo Faieta,42.42755,14.053735,4.8,,,,
2599,2599,Goddards Brewery Ltd,50.7080707,-1.1399979,5,,,,
2600,2600,Queens Wharf Hotel,-32.9257381,151.781718,4.2,,,,
2601,2601,Seneca Lodge,42.3692289,-76.87322209999999,4.4,,,,
2602,2602,Tenute Collesi,43.534707,12.42602,4.7,,,,
2603,2603,Australian Beer Company,-34.2464312,146.2110862,0,,,,
2604,2604,Thr3e Wise Men Brewing Co.,39.869421,-86.140774,4.1,,,,
2605,2605,The Three Tuns Brewery,52.4926949,-2.9959551,4.8,,,,
2607,2607,Braunstein - Micro Brew and Destillery,55.4539535,12.1883762,4.6,,,,
2608,2608,Zirndorfer Brauhaus,49.44277899999999,10.954827,4.3,,,,
2609,2609,Titletown Brewing Company,44.519456,-88.017771,4.5,,,,
2610,2610,Peters Brauhaus,50.9392606,6.960676599999999,4.1,,,,
2611,2611,Litovel Brewery Inc.,49.6946984,17.0749938,4.6,,,,
2612,2612,The Black bull/Three B's Brewery,53.717854,-2.506428,4.7,,,,
2615,2615,Bend Brewing Company,44.0604349,-121.3138513,4.3,,,,
2616,2616,Big Hart Brewing Company,43.6895384,-86.3801307,4.3,,,,
2617,2617,Right Mind Brewing,37.2152108,-80.4010524,4.7,,,,
2618,2618,Montana Brewing Company,45.782635,-108.505992,4.6,,,,
2620,2620,Azasu,40.7197518,-73.9849705,4.5,,,,
2621,2621,Columbia Valley Brewing,47.432993,-120.313811,4.1,,,,
2622,2622,Angel City Brewery,34.0462613,-118.237693,4.5,,,,
2623,2623,Geelong Home Brewing Supplies,-38.154653,144.3627977,4.6,,,,
2624,2624,La Succursale,45.5501776,-73.5734308,4.4,,,,
2625,2625,ØL by Oslo Brewing Co.,35.662211,139.695725,4.1,,,,
2626,2626,Brauhaus Leikeim,50.1255002,11.2391837,4.9,,,,
2627,2627,Rhymney,51.77588369999999,-3.1014229,4,,,,
2629,2629,Hair of the Dog Brewing Company,45.515904,-122.6656431,4.2,,,,
2634,2634,Feierling,47.9933466,7.852643899999999,4.5,,,,
2635,2635,Langham Brewery,50.994791,-0.679639,4.5,,,,
2637,2637,Concrete Jungle Brewing Project,34.257856,-119.231119,4.6,,,,
2638,2638,Kirkby Lonsdale Brewery,54.201912,-2.5978615,4.6,,,,
2639,2639,Grafton Winery & Brewhaus,38.97014739999999,-90.4391211,4.4,,,,
2641,2641,Blackdown Distillery,51.0428878,-0.6795644,5,,,,
2642,2642,Black Hog Brewing Co,41.4740427,-73.1520316,4.6,,,,
2643,2643,McMenamins Olympic Club,46.7166301,-122.9538272,4.5,,,,
2644,2644,Atlanta Brewing Company,33.8184522,-84.4346066,4.7,,,,
2645,2645,Greenport Harbor Brewing Company,41.103613,-72.358662,4.4,,,,
2646,2646,小樽ビール銭函醸造所 / ㈱アレフ,43.139845,141.1765061,4.4,,,,
2648,2648,Brasserie Artisanale et Didactique du Flo Asbl,50.6643588,5.1238465,5,,,,
2649,2649,Storm Brewing LTD.,49.282011,-123.070231,4.8,,,,
2653,2653,Brasserie Bourganel,44.6551847,4.3681603,3.8,,,,
2654,2654,RedDot Brewhouse,1.3061652,103.8115153,4.1,,,,
2655,2655,Brauerei Greifenklau GmbH,49.8836721,10.8821241,4.3,,,,
2656,2656,NW Peaks Brewery,47.6642001,-122.3786097,4.6,,,,
2658,2658,Birrificio Ticinese SA,45.8417478,8.922506799999999,3,,,,
2660,2660,Kingston Brewing Company,44.22920329999999,-76.4812378,4.5,,,,
2661,2661,Wynkoop Brewing Company,39.7534005,-104.9984882,4.1,,,,
2663,2663,Philadelphia Brewing Co,39.982431,-75.127061,4.7,,,,
2664,2664,Great Lakes Brewing Company,41.4843807,-81.7045187,4.5,,,,
2665,2665,Flyers Restaurant and Brewery,48.29913759999999,-122.6528022,3.9,,,,
2668,2668,Humperdinks Brewpub,32.8639491,-96.8989271,4,,,,
2670,2670,Unser Bier,47.5405239,7.5927223,4.8,,,,
2671,2671,Scheuerer Private Landbrauerei,49.58958,12.40982,5,,,,
2673,2673,Alpine Beer Company Tasting Room,32.8351644,-116.7626535,4.7,,,,
2674,2674,Terminal BrewHouse,35.0366309,-85.30709209999999,4.4,,,,
2677,2677,The Great Northern Brewing Company,48.4123168,-114.3371627,4.5,,,,
2680,2680,Nantahala Brewing Taproom & Brewery,35.43126609999999,-83.4462023,4.5,,,,
2681,2681,Middleton Brewing,47.910663,-122.224788,4.6,,,,
2683,2683,Ice Harbor Brewing Company,46.2109842,-119.1192539,4.4,,,,
2684,2684,Brasserie de Blaugies scrl,50.3588759,3.8431425,4.8,,,,
2685,2685,Kelham Island Brewery,53.3887008,-1.4713325,4.8,,,,
2686,2686,Half Lion Brewing Company,47.2411175,-122.2553378,4.5,,,,
2687,2687,Browar De Brasil,52.226979,21.013914,3.7,,,,
2688,2688,Ipswich Ale Brewer's Table,42.68112139999999,-70.8412069,4.3,,,,
2689,2689,Great Baraboo Brewing Company,42.56027599999999,-82.965503,4,,,,
2693,2693,Half Moon Bay Brewing Company,37.504067,-122.485562,4.1,,,,
2694,2694,Flying Monkeys Craft Brewery,44.389187,-79.686426,4.6,,,,
2695,2695,Traquair House,55.608346,-3.063983,4.6,,,,
2696,2696,Offshore Ale Co,41.456124,-70.557292,4.5,,,,
2697,2697,Brasserie Bar Alphand,44.8466253,6.4887162,4.4,,,,
2698,2698,Black Sheep | Burrito and Brews,38.3504345,-81.6355196,4.4,,,,
2699,2699,Restaurant Cave Schutzenberger,48.6020046,7.7454774,4,,,,
2701,2701,Haldengut,47.5071601,8.7309059,2,,,,
2702,2702,Old Chimneys Brewery,52.36593329999999,0.9230558999999999,5,,,,
2705,2705,Prairie Rock Brewing Company,42.0560863,-88.0443365,3,,,,
2707,2707,Stone Bridge Brewing Company,40.3265044,-78.9172938,4.2,,,,
2708,2708,Last Straw Brew Pub,50.47738,-104.617287,3.8,,,,
2709,2709,Country Life Brewery,51.016447,-4.243111,4.9,,,,
2710,2710,Wilde Rose Keller,49.8839662,10.8869466,4.4,,,,
2711,2711,7 Seas Brewery and Taproom,47.2421769,-122.4388206,4.6,,,,
2712,2712,Pivovar Rychtář a.s.,49.75906,15.914664,4.6,,,,
2714,2714,23rd Street Brewery,38.9430226,-95.2810662,4.3,,,,
2716,2716,Bullmastiff Brewery,51.466097,-3.203219,4.3,,,,
2719,2719,3 Stars Brewing Company,38.967491,-77.012626,4.6,,,,
2721,2721,Hochstiftliches Brauhaus Fulda GmbH,50.55787549999999,9.6770041,4.1,,,,
2722,2722,Wharfe Bank Brewery,53.9052217,-1.6384625,2,,,,
2724,2724,El Segundo Brewing Company,33.9176954,-118.415648,4.8,,,,
2726,2726,Max Lager's Wood-Fired Grill & Brewery,33.76333839999999,-84.3869351,4.1,,,,
2727,2727,Steinfels,47.3884639,8.5210615,3.4,,,,
2728,2728,Rocky Mountain Brewery,38.8412875,-104.7163843,4.6,,,,
2729,2729,The River House Brewpub,40.9695988,-76.876465,4.7,,,,
2730,2730,Brewboys,-34.8755116,138.5677136,4.8,,,,
2732,2732,Buntingford Brewery Co Ltd,52.037735,-0.044031,0,,,,
2733,2733,Barum Brewery Ltd,51.0855937,-4.0624449,3.7,,,,
2734,2734,BRASSERIE LE GAMBRINUS,43.8366913,4.34997,4.4,,,,
2735,2735,San Pedro Brewing Company,33.7385347,-118.2842157,4.4,,,,
2737,2737,Mordue Brewery,55.0037911,-1.4871712,4,,,,
2738,2738,Einhorn Beer Company,35.2423642,-120.645103,0,,,,
2739,2739,Ampersand Brew Co,52.44976699999999,1.396618,5,,,,
2740,2740,Stefani & Co,42.6067669,-83.3422811,5,,,,
2741,2741,Ouray Brewery,38.02294,-107.671247,4,,,,
2742,2742,The Gahan House,46.2334763,-63.12592710000001,4.5,,,,
2743,2743,Panimoravintola Koulu,60.4496309,22.2645398,4.3,,,,
2744,2744,Railhouse Brewery,35.1306386,-79.4270239,4.5,,,,
2746,2746,Leroy Boezinge Breweries,50.89492449999999,2.8579039,5,,,,
2747,2747,La Rouget de Lisle - Brasserie Distillerie,46.7490119,5.4430288,4.6,,,,
2748,2748,Kooinda Brewing Company,-37.7309399,145.0558339,4.8,,,,
2750,2750,Restaurant La Gueule de Bois,46.8114496,-71.22731499999999,4.6,,,,
2751,2751,Laguna Beach Brewery & Grille,33.54281,-117.783529,4.5,,,,
2753,2753,Trail Point Brewing Company,42.9727933,-85.93514189999999,4.8,,,,
2754,2754,Atlas Brew Works,38.914857,-76.98143499999999,4.5,,,,
2756,2756,Amerisports Bar & Grill,39.1505551,-94.48476110000001,4.1,,,,
2758,2758,Brauhaus Spandau - Restaurant & Hotel,52.54073589999999,13.2062149,4.4,,,,
2759,2759,Stadtbrauerei Schwarzenberg,48.20350149999999,16.3740208,3.6,,,,
2761,2761,Springfield Brewing Company,37.2077538,-93.29589519999999,4.2,,,,
2762,2762,Harvest Moon Brewery & Cafe,40.496189,-74.4442862,4.3,,,,
2766,2766,Publican House Brewery,44.3033182,-78.32615299999999,4.3,,,,
2768,2768,Ascot Brewing Company,51.33078889999999,-0.7611443,0,,,,
2769,2769,Oregon City Brewing Company,45.361691,-122.600084,4.5,,,,
2770,2770,Pivovar Steiger,48.50651509999999,18.7840885,4.5,,,,
2771,2771,Pumphouse Brewery,40.1683435,-105.1021353,4.5,,,,
2774,2774,Brasserie de Pouldreuzic,47.944524,-4.369419,4.7,,,,
2775,2775,Weasel Boy Brewing Company,39.9356394,-82.00974819999999,4.7,,,,
2776,2776,BDT,45.4297502,-75.7268567,4.4,,,,
2777,2777,McMenamins Six Arms,47.6141078,-122.3277668,4.2,,,,
2778,2778,Oasis Texas Brewing Company,30.4058452,-97.8741565,4.3,,,,
2782,2782,Gold Hill Vineyard and Brewery,38.783971,-120.888888,4.9,,,,
2785,2785,Richbrau Brewing,37.5313948,-77.42599589999999,0,,,,
2787,2787,Glacier Brewhouse,61.217774,-149.8966669,4.3,,,,
2789,2789,Austin Beerworks,30.379575,-97.72984799999999,4.7,,,,
2792,2792,Amicas Pizza Microbrew & More,38.5356,-105.992075,4.6,,,,
2794,2794,Camden Town Brewery,51.5465171,-0.1466401,4.6,,,,
2796,2796,Parish Brewing Co.,30.1592283,-91.948504,4.8,,,,
2797,2797,Dodging Duck Brewhaus,29.7898028,-98.7259232,4.5,,,,
2798,2798,Licher private brewery Ihring-Melchior GmbH,50.515228,8.817150999999999,4.8,,,,
2800,2800,Cannon Brewery The Jubilee Ales And Stout,51.5310961,-0.133892,0,,,,
2801,2801,Brauhaus Castel,50.01686,8.29242,3.9,,,,
2802,2802,Trail Crest Brewing Company,35.1829699,-111.6598228,4,,,,
2803,2803,Flora Hall Brewing,45.4107812,-75.693246,4.5,,,,
2804,2804,Wrecking Bar Brewpub,33.762272,-84.349701,4.7,,,,
2806,2806,Wachusett Brewing Company,42.5584727,-71.8706864,4.6,,,,
2807,2807,Potosi Brewery,42.676605,-90.72561739999999,4.6,,,,
2814,2814,Boylan Bridge Brewpub,35.7781498,-78.6491685,3.8,,,,
2815,2815,Ehemaliges Gießener Brauhaus,50.615278,8.7047355,4,,,,
2816,2816,Sawdust City Brewing Co.,44.9219082,-79.3754044,4.7,,,,
2820,2820,Tin Mill Brewing Co,38.70609320000001,-91.4331813,3.8,,,,
2821,2821,De Dolle Brouwers bvba,51.0280347,2.9035078,4.9,,,,
2822,2822,La Barberie,46.8178912,-71.2180951,4.6,,,,
2823,2823,Wellington Brewery,43.533262,-80.32050799999999,4.9,,,,
2824,2824,Brasserie La Cornue,43.5441088,5.3561904,0,,,,
2825,2825,Brew Pub Troll,44.2322718,7.525253099999999,4.6,,,,
2826,2826,Snowshoe Brewing Company,38.2424056,-120.3616833,4,,,,
2827,2827,Willoughby Brewing Company,41.641663,-81.4054,4.1,,,,
2828,2828,Depot Street Brewing,36.2860325,-82.48168679999999,4.5,,,,
2829,2829,Brasserie de Bel Air,46.150458,0.965219,4.3,,,,
2832,2832,Brauerei Rothmoos A. Kirnberger GmbH,47.9541377,12.2357676,5,,,,
2833,2833,Urban Verwaltungs GmbH,48.5293251,11.5039027,0,,,,
2834,2834,Weiland Brewery Underground,34.051477,-118.2567737,4.3,,,,
2836,2836,Sambrook's Brewery,51.469952,-0.175965,4.7,,,,
2838,2838,Maltus Faber,44.43696,8.886885000000001,4.9,,,,
2839,2839,Valscura Di Danieli Renata,46.0048549,12.4717759,4.7,,,,
2840,2840,Brasserie des Garrigues,43.7821802,4.08161,4.6,,,,
2841,2841,Brewbakers Brewing Co,36.3298981,-119.2906706,4.5,,,,
2842,2842,Birrificio Chevalier S.A.S.,45.150794,7.728876799999998,0,,,,
2843,2843,Kosciuszko Brewing Company,-36.416683,148.624406,4.4,,,,
2845,2845,Port Orleans Brewing Co.,29.9172169,-90.0982332,4.4,,,,
2848,2848,Airways Brewing - Tap Room & Brewery,47.411573,-122.2248399,4.6,,,,
2850,2850,"Hainan Asia Pacific Brewery Co.,Ltd.",19.9758388,110.3096269,0,,,,
2851,2851,Privatbrauerei Moritz Fiege GmbH & Co. KG,51.4813731,7.229118199999999,4.6,,,,
2852,2852,Bierbrouwerij Volendam,52.5048353,5.0804322,2,,,,
2853,2853,Dunham Massey Brewing Co,53.3848375,-2.3908713,4,,,,
2854,2854,Weiland Brewery Underground,34.051477,-118.2567737,4.3,,,,
2855,2855,Keoki Brewing Company -,21.965809,-159.355987,0,,,,
2856,2856,Wuppertaler Brauhaus,51.2724811,7.201173,3.5,,,,
2857,2857,Natchez Brewing Company,31.564174,-91.40227,4.4,,,,
2858,2858,The Sair Inn,53.625286,-1.850348,4.7,,,,
2860,2860,Never Summer Brewing,40.0853701,-105.9415557,4.7,,,,
2861,2861,Lammin Sahti Oy,61.1705974,24.9076733,4.3,,,,
2862,2862,Ale Asylum,43.120465,-89.354151,4.2,,,,
2864,2864,Lazy Magnolia Brewery,30.37685909999999,-89.4491635,4.5,,,,
2865,2865,Laughing Dog Brewing,48.30459270000001,-116.5417076,4.8,,,,
2867,2867,Boon Brewery,50.7117523,4.2193827,4.6,,,,
2869,2869,Old Schoolhouse Brewery,48.47821039999999,-120.1864982,4.3,,,,
2872,2872,Brasserie-Taverne de l'Abbaye d'Aulne,50.3656916,4.3299018,3.3,,,,
2873,2873,Sudwerk Brewing Co. Dock Store,38.547062,-121.725752,4.4,,,,
2875,2875,Phantom Canyon Brewing Company,38.834232,-104.8249476,4.2,,,,
2878,2878,"Shenzhen Kingway Brewery Co.,Ltd.",22.575695,114.1354803,0,,,,
2879,2879,Das Bier Haus,39.2717631,-76.6117518,4.5,,,,
2880,2880,Privatbrauerei Glaab,50.04463519999999,8.9743725,4.3,,,,
2883,2883,Thomas Creek Brewery and Home brew shop,34.7966674,-82.4233466,4.7,,,,
2884,2884,North Fork Brewery,48.8905989,-122.1513607,4.5,,,,
2887,2887,Schilling Beer Co.,44.3059117,-71.7728668,4.7,,,,
2888,2888,Liberty Street Brewing Company,42.3792167,-83.4613148,4.4,,,,
2890,2890,Huisbrouwerij De Halve Maan,51.2024473,3.224178,4.4,,,,
2891,2891,Kloster Kreuzberg,50.370846,9.975859999999999,4.6,,,,
2892,2892,Mysore Breweries,13.030683,77.5415208,4,,,,
2894,2894,Legends Eatery,40.4565844,-80.0014733,4.7,,,,
2896,2896,Stadsbrouwerij The Three Rings,52.1585068,5.385566799999999,4.4,,,,
2898,2898,Ambev Centroamérica,14.9948899,-89.70751109999999,4.5,,,,
2900,2900,Albert Egger AG,46.9295812,7.5652924,4.8,,,,
2901,2901,Hilton Head Brewing Company - Brewery,32.2220635,-80.7042991,4.7,,,,
2902,2902,Mountain Crest Liquors Inc,51.0769633,-114.055583,5,,,,
2904,2904,Square One Brewery & Distillery,38.6169723,-90.21103289999999,4.4,,,,
2905,2905,Schooner EXACT,47.56772,-122.335618,3.8,,,,
2907,2907,Santa Barbara Brewing Company,34.4167478,-119.6957697,4.1,,,,
2908,2908,Carton Brewing,40.4117822,-74.0381795,4.8,,,,
2909,2909,War Horse Brewing Company,42.8234105,-76.92295969999999,4.5,,,,
2912,2912,Derby Brewing,52.9250791,-1.4508965,4,,,,
2916,2916,Goulburn Brewery,-34.7667985,149.7198739,3.8,,,,
2917,2917,Port Jeff Brewing Company,40.9458337,-73.0696231,4.5,,,,
2918,2918,32 Via dei birrai,45.867098,11.970028,4.8,,,,
2919,2919,Zillertal Bier,47.2299048,11.890911,4.7,,,,
2920,2920,Eight Degrees Brewing Company,52.276396,-8.270183,4.8,,,,
2923,2923,The Mitten Brewing Company-Northport,45.1298496,-85.6167741,4.7,,,,
2926,2926,Brewers Union Local 180,43.74797,-122.456846,4.6,,,,
2927,2927,Tintagel Brewery Visitor Centre & The Barn Café Bistro,50.64714799999999,-4.6980461,4.2,,,,
2928,2928,Hausbrauerei Altstadthof,49.4570344,11.0749211,4.4,,,,
2930,2930,Purple Moose Brewery Shop / Siop y Bragdy Mŵs Piws,52.92787080000001,-4.1330121,4.7,,,,
2931,2931,Summit Grill,38.9926366,-94.5960459,4.4,,,,
2933,2933,Cape Ann Brewing Co,42.611207,-70.665112,4.3,,,,
2934,2934,La Bergamasca Birreria Artigianale (Sguaraunda Snc),45.528925,9.6637009,4.9,,,,
2935,2935,The Royal Oak Brewery,42.487424,-83.1423749,4.2,,,,
2937,2937,Oud Beersel Brewery,50.7586114,4.300805599999999,4.9,,,,
2939,2939,Santa Cruz Ale Works,36.9865957,-122.0385709,4.6,,,,
2940,2940,Lucky Monk,42.0709691,-88.14458599999999,4.5,,,,
2941,2941,Brasserie Zannekin,50.8083921,2.4844569,1,,,,
2943,2943,Jackson Beer Company,34.3655905,-89.5539593,4.9,,,,
2946,2946,Abbaye Monts des Cats,50.78529,2.6652039,4.7,,,,
2947,2947,Brasserie des Trois Dames,46.8224258,6.5002317,4.6,,,,
2948,2948,Ska Brewing Co,37.23880219999999,-107.8761503,4.7,,,,
2949,2949,Lucky Labrador Brew Pub,45.51246949999999,-122.6563595,3.9,,,,
2950,2950,Cabarrus Brewing Company,35.413838,-80.603039,4.7,,,,
2951,2951,Asher Brewing Company,40.058659,-105.206043,4.3,,,,
2952,2952,Birrificio Emiliano,44.5599482,11.1547417,4.6,,,,
2954,2954,Brauhaus Gusswerk,47.8232457,13.1988042,4.7,,,,
2958,2958,Hallenbrick Brewery,35.1630782,-106.5998688,0,,,,
2959,2959,Roughneck Brewing Co Ltd,53.2598213,-113.8057415,0,,,,
2960,2960,Border Brewery and Barbecue,42.7895841,-71.2332958,4.4,,,,
2961,2961,San Paolo,45.0559629,7.649214299999999,4.3,,,,
2964,2964,Indslev Bryggeri A/S,55.464976,9.9147,4.8,,,,
2965,2965,Glacier Brewing Co,47.685975,-114.162841,4.1,,,,
2966,2966,Rasen Gramado,-29.3587549,-50.844807,3.5,,,,
2967,2967,B94,52.3368916,-1.8081999,0,,,,
2968,2968,Milwaukee Brewing Company,43.024897,-87.913026,4.6,,,,
2969,2969,Kieler Brauerei am Alten Markt,54.323513,10.139087,3.8,,,,
2970,2970,Craft Brewing Company,33.6868012,-117.3398779,4.7,,,,
2971,2971,Barossa Valley Brewing,-34.5297802,138.9492165,3.8,,,,
2974,2974,Brasserie des Sources,50.4473584,3.4399569,3.4,,,,
2976,2976,BrickHouse Brewery and Restaurant,40.7661127,-73.01680089999999,4.2,,,,
2977,2977,Golden City Brewery,39.75467709999999,-105.2236859,4.6,,,,
2980,2980,The Pub,38.2901764,-77.5359969,4.2,,,,
2982,2982,Silver Moon Brewing,44.0601132,-121.3078027,4.3,,,,
2983,2983,The Lord Nelson Brewery Hotel,-33.8581239,151.203328,4.5,,,,
2984,2984,Rivertowne Pour House,40.4464045,-79.7642468,4.1,,,,
2985,2985,La Conner Brewing Co,48.3917909,-122.4957814,4.4,,,,
2986,2986,The Durham Brewery Ltd,54.737248,-1.531799,4.9,,,,
2987,2987,Climax Brewing Co,40.659725,-74.28300399999999,4.9,,,,
2988,2988,Fort Street Brewery,42.2520872,-83.1759225,4.1,,,,
2989,2989,"Alus darītava BRĀLIS , SIA""Alus Nams""",57.0908664,24.5598935,4.5,,,,
2990,2990,Silverado Brewing Company,38.5242874,-122.4969248,4.5,,,,
2991,2991,"Brauerei Sauer, Inhaber Christian Sauer",49.867805,10.9969733,4.3,,,,
2993,2993,Natian Brewery,45.5238996,-122.6530181,5,,,,
2995,2995,Pismo Brewing Company,35.1390011,-120.6408418,3.8,,,,
2996,2996,South Hams Brewery Ltd,50.273849,-3.663544,0,,,,
2998,2998,You Brew It,38.5851415,-121.2551204,4.8,,,,
2999,2999,Stiegl Brewery Salzburg GmbH,47.7941073,13.0202753,4.5,,,,
3000,3000,De Koninck - Antwerp City Brewery,51.1992882,4.415151,4.4,,,,
3002,3002,Great Crescent Brewery,39.05750099999999,-84.90057999999999,4.8,,,,
3003,3003,Portsmouth Brewery,43.07792449999999,-70.7577647,4.3,,,,
3005,3005,Beer of Yerevan CJSC,40.1734978,44.4935835,0,,,,
3006,3006,Surrey Hills Brewery Ltd,51.2477297,-0.3318528,4.9,,,,
3007,3007,Nottingham Road Brewing Company,-29.3754432,30.0115148,4.4,,,,
3008,3008,Cervejaria Munique,-23.515601,-46.617892,4.1,,,,
3011,3011,Wolf Hills Brewing Co.,36.7123056,-81.9656046,4.5,,,,
3014,3014,Otaru Wine Gallery,43.1587657,141.0172561,4,,,,
3016,3016,Towles' Fine Ales,51.460102,-2.567758,5,,,,
3017,3017,Port Dock Brewery Hotel,-34.843008,138.507474,3.9,,,,
3018,3018,Schlossplatzbrauerei Köpenick,52.4446434,13.5744105,4.4,,,,
3019,3019,Iron Hill Brewery & Restaurant,39.951577,-75.159668,4.6,,,,
3022,3022,Oceanbryggeriet,57.648959,11.9942259,4.5,,,,
3023,3023,Small Town Brewery,42.2742671,-88.1538396,4.5,,,,
3025,3025,Gore Range Brewery,39.643762,-106.596242,4,,,,
3026,3026,Northampton Brewery,42.3173649,-72.6303392,4.3,,,,
3027,3027,Okanagan Spring Brewery,50.2616995,-119.2689322,3.8,,,,
3028,3028,Colberg Brewery,54.17646569999999,15.5795004,4.6,,,,
3029,3029,Brauerei Witzgall,49.7693467,11.005503,4.6,,,,
3030,3030,Stone Barrel Brewing Co.,53.31609,-6.3390311,0,,,,
3031,3031,Brand Bierbrouwerij B.V.,50.8306858,5.8940572,4.7,,,,
3032,3032,Tofino Brewing Co,49.1393078,-125.8912572,4.6,,,,
3033,3033,Statale Nove,44.5546294,11.1671673,4.7,,,,
3034,3034,Old North State Winery,36.5019658,-80.60819029999999,4.6,,,,
3035,3035,Museumbrouwerij de Roos,51.4860502,5.134845299999999,4.4,,,,
3038,3038,The Warnsdorf Kocour Brewery,50.9200764,14.6033991,4.3,,,,
3039,3039,Duckstein German Brewery & Restaurant,-31.8134184,116.0010923,3.8,,,,
3040,3040,Ahlafors Bryggerier,57.9251735,12.1010367,4.6,,,,
3041,3041,Burton Bridge Brewery Ltd,52.8067255,-1.6254822,4.9,,,,
3042,3042,Fortiverd S.L.,41.50806,2.03838,0,,,,
3043,3043,Hidden River Brewing Company,40.2477549,-75.7208976,4.7,,,,
3045,3045,Cervecería Primus,20.3694412,-99.9640055,4.7,,,,
3046,3046,"Goodieson Brewery, McLaren Vale",-35.2177862,138.5798321,4.6,,,,
3047,3047,Nikko Brewing,36.686831,139.747785,5,,,,
